Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201008,-8.666,-8.3962,-8.6325,-9.8078,-9.2155,-5.7503,-8.2139,-8.5427,-6.5994,-8.3265,-4.396,-6.1295,-8.2788,-6.6838,-6.4148,-4.273,-4.672,-5.4972,-4.1776,-6.1855,-4.1178,-3.7301,-2.0539,-5.6061,-8.7427
201009,11.4799,11.1197,13.4166,11.8094,10.222,15.0181,15.0552,13.3213,10.598,11.3616,12.6575,14.0189,12.2477,11.426,10.9953,12.0438,11.4018,10.8583,7.6312,9.7537,10.2256,8.1623,8.4317,7.2634,7.2862
201010,6.5823,5.093,5.794,5.0783,3.5681,3.6512,4.0574,3.7033,3.2698,2.6191,4.4916,3.9593,4.5448,3.8483,3.1714,3.1816,4.6899,4.1812,1.7856,0.3295,4.8514,4.476,3.9224,1.8591,0.0004
201011,1.5639,3.6767,5.4603,4.2276,3.4335,3.3844,4.4325,3.2953,3,4.408,3.7786,5.7085,2.447,3.7754,1.5962,4.5745,3.7455,2.7015,1.3251,-0.6537,-0.9458,2.1989,-0.7576,-0.0874,-3.3022
201012,10.0342,8.05,7.5878,8.6681,9.4987,7.8146,7.4671,7.8609,8.0373,10.327,6.2908,7.8666,8.7402,7.0393,8.3042,4.9619,7.1179,7.5152,8.9611,9.4169,4.4081,6.1664,6.9865,8.9975,13.9114
201101,-2.8892,-1.9299,-1.4994,-1.0345,-0.9053,0.8544,-0.7605,2.0171,0.0249,2.4796,1.9938,1.8231,-0.4183,3.8275,-0.5908,1.8178,3.7018,1.7391,1.8649,0.7969,1.3331,3.5996,2.688,2.6427,3.3646
201102,1.3487,5.3593,3.8139,4.8326,6.4286,5.6209,7.0538,6.347,4.7208,5.4716,5.1197,6.3391,5.6419,5.1572,4.3091,4.6197,4.2343,4.1968,3.8385,2.4825,1.854,3.6967,4.98,3.7887,4.2459
201103,3.525,4.507,0.928,2.0679,1.658,2.5581,2.6432,3.041,1.4039,3.3482,4.8772,3.0971,2.7191,2.4012,1.7692,1.848,3.235,2.4797,0.8704,0.2955,-0.1453,-0.1114,1.6397,-0.6626,-2.7871
201104,2.6231,0.8197,0.5809,1.4936,0.3156,4.2446,2.1292,2.2685,1.8885,-0.0837,4.0252,3.9463,3.2939,3.0026,1.9733,3.4336,1.663,1.7871,2.8739,2.3315,3.6275,4.504,3.1565,0.7368,1.0266
201105,-1.0432,-1.1533,-2.346,-4.3593,-2.7987,-2.0516,-1.083,-0.5394,-3.5113,-3.102,-1.4884,-1.231,-1.6391,-4.2616,-0.4644,0.2349,-0.5264,-1.3847,-1.2304,-0.8777,0.0312,-2.4156,-1.4075,-2.1193,-3.4361
201106,-4.4656,-3.5935,-2.4074,-1.75,-2.4733,-0.9252,-2.1106,-1.3922,-0.5096,-1.5864,-0.8642,-2.0652,-1.7419,-0.9649,-3.6082,-1.5044,-2.0479,-2.94,-2.0306,-1.9402,-1.1946,-1.7893,-1.9783,-1.6608,-2.6407
201107,-5.1411,-2.9168,-2.9655,-1.2214,-1.4471,-3.6091,-3.6302,-5.2179,-3.0079,-5.6373,-4.8051,-3.7509,-3.2685,-5.117,-3.9894,-4.2804,-3.2701,-3.7506,-2.8546,-3.7489,0.1806,-1.7463,-1.4538,-3.9655,-5.477
201108,-12.2698,-12.1271,-8.8724,-10.4225,-9.7524,-9.3403,-8.7941,-10.373,-7.949,-10.9226,-7.421,-8.2455,-8.51,-8.8934,-9.3124,-7.9978,-7.7235,-8.8211,-8.4456,-6.7998,-3.7373,-4.6664,-6.9631,-3.895,-11.6246
201109,-11.3747,-12.7857,-10.7912,-10.8996,-10.3761,-10.419,-11.9318,-11.7919,-10.7002,-10.9002,-10.3191,-12.9201,-11.8252,-10.9883,-10.8268,-9.0978,-11.0662,-12.5487,-8.9207,-9.5715,-6.244,-5.0289,-7.0642,-5.8328,-13.7443
201110,12.7765,15.2144,14.5428,14.8943,10.066,17.9882,14.8176,16.2321,15.0213,14.8697,14.1305,16.7689,17.0686,15.3489,12.4701,15.0001,15.8558,15.5093,11.8231,12.1434,9.2932,10.5424,12.639,8.8392,15.0436
201111,-2.3941,-1.0101,-3.0026,-1.0888,-0.2114,-0.208,-2.0079,-0.0873,1.7968,0.2996,-1.4029,1.4769,-0.8186,1.4954,-0.1114,-0.5127,-0.7013,1.2309,1.3695,-1.4406,-0.6117,1.2976,0.808,0.0343,-6.2872
201112,-0.5296,1.9776,0.8784,1.9242,1.3191,-0.8658,0.4528,1.3924,0.5667,1.2198,-2.1265,-0.2914,0.4303,0.3346,2.9906,-2.5647,0.4679,-0.4221,3.8717,-0.3661,-0.4627,0.7776,2.1081,3.496,1.3697
201201,12.5284,7.5362,7.4175,7.7047,7.6725,7.969,5.9429,7.8087,5.4443,5.3054,8.1017,5.4909,7.3508,5.8644,2.7214,9.6155,6.3738,4.9484,3.1347,4.1316,7.2476,2.5414,2.0436,2.1654,9.2604
201202,1.2453,0.7963,1.3222,0.9979,2.6223,4.112,3.7074,1.341,2.7195,4.5585,4.1552,3.5881,3.8789,4.1697,3.6348,4.728,5.3059,3.7889,3.5975,6.0822,5.2331,2.9635,3.9632,4.6119,6.8244
201203,2.6218,3.5184,3.4639,3.1249,4.8544,1.839,1.754,2.6932,3.8087,2.7545,1.5167,1.179,1.8193,2.1687,-0.424,4.5096,0.3038,-0.8722,2.2816,1.8055,4.1855,2.1281,0.4731,3.6525,7.797
201204,-3.7528,-2.1486,-1.8069,-1.6625,-0.187,-0.0509,-2.6213,-2.0757,-2.4557,-1.8356,-2.4227,-0.6781,-1.4695,-0.9053,0.4023,-0.5999,0.2426,-0.3768,0.7101,-3.2153,-0.2852,-0.8197,-0.0443,-0.6624,-4.006
201205,-8.4995,-5.6465,-7.2323,-8.1781,-4.9264,-5.7645,-5.8499,-7.6783,-5.3379,-7.2916,-6.5277,-7.0231,-7.4871,-5.9881,-6.8951,-7.2575,-8.5972,-9.3574,-6.4389,-5.7468,-6.2638,-5.2724,-5.1515,-2.8059,-12.6471
201206,7.0023,7.7238,5.4119,5.7757,5.4401,6.3782,4.6183,4.7734,2.9877,5.1919,5.2388,2.6946,2.4518,2.8385,3.5,0.4826,1.789,3.4632,2.5955,3.4501,2.6194,4.4879,4.6324,5.4508,5.9293
201207,-2.6008,1.278,-2.9281,-1.695,-2.3957,-4.1286,-0.2531,-1.1257,-1.3191,-0.4583,-2.1803,-0.266,-0.2724,0.5021,-4.6355,-2.4679,0.3026,-0.3018,-0.618,-1.1813,1.1418,2.5557,1.217,1.9324,-1.2911
201208,2.5308,0.4876,3.9434,2.8143,3.3491,2.0811,2.3918,3.0053,3.3427,3.465,5.4002,3.085,4.3261,4.2043,3.4599,4.067,4.1647,2.3299,3.9868,6.0006,2.738,2.008,1.4008,-0.2497,6.6012
201209,5.0043,5.1366,4.7307,4.587,4.5407,4.9037,3.5109,4.0996,3.8428,3.5052,2.6985,1.5455,1.9474,2.8209,3.6047,2.0755,2.0379,2.6947,2.3823,3.2987,1.5788,2.3757,3.8939,3.2243,5.3173
201210,-5.6041,-4.4292,-3.7449,-3.4515,-1.1848,-6.0189,-2.3308,-1.1498,-1.7988,-1.0151,-4.2256,0.3543,-0.4247,0.7212,0.0592,-1.0778,0.0129,-0.7423,1.4008,1.099,-4.0947,-0.9652,-1.5873,-1.8432,4.0016
201211,-0.6239,1.9166,0.7686,-0.5292,1.1513,-0.5924,0.3912,0.4249,0.4592,2.6845,2.6664,3.455,2.5727,1.3476,0.9697,2.9408,3.1517,0.6445,-0.46,0.8611,1.7028,0.2193,-0.489,-0.581,-1.4387
201212,0.3402,3.672,3.9519,4.4356,4.4479,3.8456,3.1355,3.857,3.6088,4.8296,2.1845,3.8337,2.1805,2.7587,4.6263,1.9638,2.2407,3.3748,3.9509,3.1848,-1.0771,-0.1614,1.6935,1.5144,7.498
201301,6.6974,4.2829,6.011,5.5822,5.6356,7.659,6.2325,6.4485,7.7058,4.0509,5.2301,6.3228,6.3335,6.6405,8.5929,7.3366,6.6655,7.6642,8.5505,9.3833,3.6321,5.4075,5.6548,6.5886,6.7644
201302,-1.2635,-0.1776,-0.5974,1.9268,1.5903,1.0105,1.264,0.7263,2.0213,1.1364,0.556,0.9836,1.1837,2.0278,1.174,0.6215,1.4977,1.8929,0.1647,2.6922,0.9366,1.4179,1.9687,2.9335,0.0184
201303,7.5616,6.7473,5.0441,3.9355,4.5695,5.2174,4.6922,3.9224,4.4723,4.2678,3.8098,4.7349,5.8068,3.1602,6.104,4.0652,4.2459,5.4346,5.252,5.9718,3.6928,3.3625,4.2151,4.5953,3.2178
201304,-0.0905,-0.3291,-0.9762,-0.7642,0.8369,-1.2653,-1.8147,-1.1276,-1.5406,1.5632,-1.835,0.6672,-0.7401,-0.9056,-1.6834,0.8931,1.2157,0.0197,1.5465,0.8475,1.8559,1.5416,2.4265,1.5423,3.3364
201305,7.8064,4.0387,3.6475,6.5017,4.134,5.4514,4.3522,5.9911,4.8602,7.8307,3.1199,5.5892,4.3721,5.1808,4.1908,3.6284,3.7187,1.3911,3.184,5.0037,1.9585,2.3538,0.5327,1.9426,8.7881
201306,-0.8207,-0.6441,1.6054,1.4416,0.1312,1.8431,-0.0973,-0.4691,-0.965,-0.4827,-0.3468,-1.1193,-1.4805,-0.8771,-0.433,-2.0047,-2.2218,-0.9789,-2.2816,-1.2403,-2.7869,-0.2978,0.2032,-0.0161,-2.9269
201307,7.5236,9.595,7.6025,8.6013,7.4202,6.7208,7.1439,6.7156,6.8991,7.9808,8.5463,6.9981,6.1629,8.071,9.0584,7.951,4.4213,6.3012,7.6521,5.7648,5.2668,4.8957,4.6761,5.0195,6.8912
201308,-2.3064,-2.6881,-2.7268,-3.4869,-3.2584,-0.4451,-1.3887,-3.2211,-3.5255,-3.8129,-1.8698,-2.3534,-3.5667,-4.4788,-4.0582,-1.6014,-1.7668,-3.3978,-3.0263,-2.9602,-0.9442,-3.3106,-3.4672,-3.617,-4.4519
201309,7.4598,8.1252,6.3114,6.7357,6.2362,7.0235,6.0496,7.4027,5.9718,5.4922,6.0058,5.8598,5.6975,5.2108,4.2404,5.418,5.971,4.8336,5.4854,4.4897,4.2201,2.6193,2.4143,2.7747,2.0388
201310,-0.6263,1.706,2.5467,3.4688,2.8497,0.828,0.4766,1.6205,4.9473,3.7665,3.3253,3.5524,3.1688,4.2323,5.9809,2.0774,3.9053,2.7951,4.2086,6.2213,4.7926,4.5134,5.2509,3.5239,3.6351
201311,7.7394,5.7975,5.6186,7.2551,4.5889,5.9218,3.407,3.5641,2.9929,5.2432,3.0944,3.2835,3.247,2.7613,3.5883,1.9976,1.696,1.0305,-0.205,2.6919,3.6541,3.0567,1.3938,2.2639,5.8987
201312,2.4214,3.9073,2.1198,1.3365,1.4952,2.6779,0.4802,3.4947,1.5442,1.3408,1.6387,3.8168,3.1644,3.0983,2.2207,3.1784,3.4899,3.1022,3.6558,2.6239,2.3489,2.6249,3.8175,2.4798,1.8922
201401,2.6161,-2.9215,-1.8418,-4.1655,-2.8088,0.0255,-2.0273,-5.4464,-4.5194,-5.9223,-0.2812,-3.733,-4.9505,-1.5053,-2.3928,-2.5304,-3.602,-0.7135,-2.7273,-5.9205,-3.8188,-2.919,-2.9613,-4.7626,-4.0083
201402,4.7564,2.6168,4.0784,5.915,4.6304,4.6206,4.2845,5.1711,5.3155,4.0841,6.7477,4.4444,4.9098,6.2248,4.2002,5.9004,6.0355,5.0014,4.9548,5.8764,5.0986,5.0197,2.9647,4.1546,2.5605
201403,-4.2111,0.7308,1.056,1.029,1.4186,-3.9136,0.3045,1.5897,0.9239,2.6609,-4.5307,-0.4287,0.8382,1.7792,2.2682,-2.2613,0.361,0.248,1.4557,4.8021,-1.0421,0.2409,2.4258,3.535,3.7494
201404,-8.5944,-6.7768,-4.8396,-3.2487,-4.3947,-6.5426,-3.2277,-3.0367,-1.9952,-1.9872,-5.4363,-1.8344,-1.3348,-1.8402,-2.8936,-2.8496,-1.0807,0.0336,0.3147,-0.46,1.2027,0.2964,1.7463,1.7162,-1.8528
201405,-2.345,-1.2508,-0.7241,-1.0704,0.0748,-0.4788,0.0885,1.5774,-0.5403,0.1718,1.371,0.3282,2.5231,0.3737,1.322,2.7961,1.9541,2.6953,1.488,1.5385,2.9973,1.5125,2.3519,1.6313,1.4408
201406,6.2676,10.9527,3.629,4.2139,3.7581,7.5813,7.1384,5.3238,4.9522,6.0162,5.9156,5.1727,4.0846,4.4509,5.4409,4.4709,3.778,3.4284,4.1429,3.7363,1.4367,0.9542,2.3784,3.3489,3.3418
201407,-9.0307,-7.8839,-5.9279,-4.5776,-4.8816,-5.4473,-6.5293,-5.1861,-6.2398,-6.1066,-5.627,-5.7641,-6.3505,-6.0817,-3.7142,-2.1376,-4.3836,-3.6272,-3.3038,-3.6901,-1.66,-0.9998,-0.3422,-1.8724,-1.6255
201408,2.7491,4.6516,2.668,4.6978,3.398,5.7526,5.02,3.955,4.6261,5.4758,5.8349,4.3804,4.9928,5.2904,4.1684,5.9662,4.8885,5.491,3.6891,4.6012,4.9715,4.7452,2.2693,1.8451,5.1372
201409,-7.1451,-4.7599,-7.1053,-5.415,-5.882,-4.5815,-4.861,-5.2086,-5.2414,-8.3405,-2.866,-6.244,-4.6543,-6.4838,-7.0788,-3.0024,-3.5945,-4.8591,-3.7948,-4.8272,-0.5174,-0.8163,-1.3535,-3.9203,-0.3552
201410,5.8412,6.5361,6.3002,7.4074,4.2046,8.2715,6.6194,6.2784,5.3464,4.3783,6.191,5.4805,3.7404,4.5059,3.7389,3.8508,0.6312,3.3199,3.9896,-1.1429,2.2571,2.7112,2.2122,-0.224,1.5153
201411,0.1094,0.2056,-1.1937,-1.377,-2.6446,1.4964,-0.5698,-0.6453,-0.6737,-0.8087,2.3078,2.6268,-0.2192,0.5104,-0.4411,3.5077,2.826,3.2194,1.1852,-2.2338,3.5351,3.7566,3.1188,0.0688,1.1231
201412,5.8651,7.3518,5.4449,4.465,3.5006,1.0212,3.8135,2.7385,2.9931,2.5117,1.7252,0.7546,0.569,1.9614,-0.2251,0.3979,0.338,0.8353,0.7999,0.2777,-1.3921,-1.0397,-0.4006,0.2384,2.45
201501,-3.5605,-6.6549,-4.6031,-4.8275,-5.0555,-1.7208,-4.1117,-4.4434,-5.0823,-6.6151,-0.8343,-1.1507,-4.0482,-4.7404,-4.8843,-1.3478,-2.2704,-0.9992,-1.5696,-3.9805,-0.7627,-2.7358,-4.1647,-3.9124,-7.5465
201502,4.3745,6.4084,6.2741,5.361,5.6451,7.0678,8.7356,6.3087,5.8749,4.8106,7.9084,7.9591,8.2177,6.8533,5.7953,7.8003,6.8991,7.5049,5.0475,8.783,6.4371,5.5128,6.7854,4.0966,5.9175
201503,-0.9699,2.7257,2.4829,1.5694,1.0778,2.905,2.3814,0.3573,2.7907,1.3826,0.6832,0.9816,2.1499,1.1092,0.6142,0.9387,0.9361,1.3352,-1.634,-0.5952,-1.539,-1.8225,-2.0715,-2.2469,-1.4654
201504,-3.8658,-2.5527,-2.8545,-2.1884,-0.3581,-3.8859,-2.6841,-2.36,-0.1235,-0.6097,-2.7789,-1.547,-1.1147,-1.1632,-0.2205,-1.5184,0.1349,-1.579,-0.7783,0.7785,0.1824,0.8708,1.4269,3.7601,1.5807
201505,3.2782,5.547,0.5957,0.3554,-0.0686,2.9172,5.3488,2.5934,1.5057,-0.5495,4.2822,2.1676,3.5842,2.0245,0.8847,1.7004,2.0122,2.2128,1.3542,-0.0348,1.8952,0.5723,1.1561,0.1777,1.7383
201506,4.0957,2.5344,1.9824,2.3263,1.8441,1.0066,1.5766,-0.7179,0.6272,0.1731,1.3017,0.3805,-0.4645,-1.994,-0.2039,-1.3263,-0.2714,-2.2642,-2.6836,0.469,-0.6458,-3.1967,-2.1864,-2.3843,-0.8132
201507,-5.2888,-1.844,-4.9795,-5.2502,-6.471,-0.2349,-1.38,-1.3888,-3.5107,-5.3543,2.2856,0.1237,-3.7348,-3.4992,-6.9992,2.201,0.0688,-0.5296,2.0253,-2.1959,3.5871,2.8676,0.5365,-0.1386,0.4929
201508,-8.3697,-7.4884,-4.513,-3.5667,-0.9931,-9.8921,-5.5592,-3.4909,-5.0326,-4.5041,-7.8563,-5.2888,-4.3502,-3.7619,-2.9273,-8.2202,-4.9256,-4.6356,-3.2367,-5.7893,-5.9242,-6.5015,-6.0677,-5.2241,-7.6264
201509,-8.3529,-9.215,-5.8339,-3.8942,-6.0413,-9.2569,-5.7272,-4.7769,-3.0076,-5.4176,-6.0699,-3.8804,-5.5936,-5.0823,-5.8354,-5.5544,-3.5752,-4.9146,-2.4433,-5.283,-1.71,-2.7739,-2.3975,-1.324,-5.6546
201510,6.2937,6.6292,5.607,5.0559,4.4513,2.7571,7.2591,6.436,5.5394,5.5054,3.753,6.0734,8.483,5.0687,7.154,6.6014,7.0059,6.899,3.2551,5.4567,8.4089,8.6942,8.6617,7.0258,7.6216
201511,4.906,5.2896,2.0196,3.2785,2.0045,8.0428,2.4193,3.2198,5.1056,5.2205,2.1229,2.3226,0.4836,2.4255,2.4105,1.671,0.5404,0.4661,1.6819,0.5075,0.1306,0.0426,-0.7239,0.5141,3.1335
201512,-4.2821,-4.7644,-5.1186,-5.3112,-4.5389,-2.7585,-4.0752,-5.5446,-5.3751,-6.4654,-3.0478,-4.9822,-4.9189,-6.4149,-9.2192,-2.9382,-3.1821,-4.8164,-4.9201,-6.2784,-1.1968,-1.2081,-2.4174,-0.9859,-4.1703
